ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,fc0f152ac612881fc225745db42d4aba,2023-02-24,18:13:21,1677242601,personal_care,124.81,0,fraud_Emmerich-Rau,37.326769,-101.873091
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,031afde71ff15692fea12cb3136dd924,2023-02-23,19:31:49,1677160909,personal_care,19.97,0,fraud_Reichel LLC,37.713692,-102.168257
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,454b3a8ac0c5a4fae2a601b6197c3d01,2023-02-05,13:47:15,1675585035,food_dining,134.83,0,fraud_O'Keefe-Wisoky,36.202976,-101.304376
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4ae20b6d7418ff6b767560870b55ba98,2023-02-11,19:10:53,1676122853,home,67.3,0,"fraud_Windler, Goodwin and Kovacek",38.165983,-100.388259
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,5a7eefc81ff24c33c60f388bea00f234,2023-02-10,14:37:21,1676020041,health_fitness,65.09,0,fraud_Waters-Cruickshank,37.226901,-101.576147
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,da46e4a58a7ce294d8e5587dc1a826d4,2023-02-13,20:06:13,1676298973,home,143.07,0,fraud_Botsford and Sons,36.946894,-101.320269
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,89019e65227a8fe318100748f844deef,2023-02-25,23:21:08,1677347468,personal_care,124.42,0,fraud_Kirlin and Sons,36.526089,-101.883894
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,3b7c923fa9dbd77b4e40a8946628af2c,2023-02-18,18:59:56,1676726996,kids_pets,22.9,0,fraud_Ullrich Ltd,36.395369,-100.539175
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,f2763261c1d947eb5cfd8a0506ff8439,2023-03-01,17:53:24,1677673404,travel,129.57,0,fraud_Satterfield-Lowe,37.45947,-100.385551
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,bf5f09fc83dc6ef6118255357b88b125,2023-02-28,12:21:41,1677567101,travel,99.77,0,"fraud_Hodkiewicz, Prohaska and Paucek",37.669413,-100.972672
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,2615df621a32946cae78aec96066d43c,2023-02-28,15:18:58,1677577738,travel,16.62,0,fraud_Satterfield-Lowe,37.358463,-102.032552
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,5f1b4b781ed762d04a41c1b1875172d1,2023-02-19,22:33:56,1676826236,kids_pets,120.51,0,"fraud_Lang, Towne and Schuppe",36.659279,-100.656723
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c16ff1a3cb4958feeaa73f6066c1267a,2023-02-07,22:54:56,1675790696,food_dining,5.72,0,"fraud_Konopelski, Schneider and Hartmann",37.164829,-100.968906
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6bdb282e77a46491c389e269a3131b5b,2023-02-24,17:17:06,1677239226,personal_care,46.13,0,fraud_Parker-Kunde,37.164264,-100.735486
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,9078e2b3efb82b4ea2ab74c583798118,2023-02-26,18:21:32,1677415892,personal_care,150.03,0,fraud_Emmerich-Rau,37.268317,-101.668935
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,988284164ca83a788454173ab15d25fc,2023-02-26,16:47:14,1677410234,personal_care,26.81,0,"fraud_Walter, Hettinger and Kessler",37.962702,-101.922393
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4d6e604577be412dd8ce16fe7372c400,2023-02-06,20:07:30,1675694250,food_dining,9.64,0,fraud_Schulist Ltd,37.566456,-102.304577
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,47ecaa511f4f51b7c60873737b1ad158,2023-02-26,14:53:31,1677403411,personal_care,39.44,0,fraud_Schiller Ltd,36.794061,-100.622645
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,63778b9ab3f9a48e20671062e02b257f,2023-02-27,17:44:50,1677500090,travel,12.39,0,fraud_Little-Gleichner,36.600781,-100.431748
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,8ae4a62828ec60055cbd28224aa2e46a,2023-02-22,12:53:11,1677050591,kids_pets,18.31,0,fraud_Waelchi Inc,37.469451,-101.461339
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,0f7f2e4b4742b61acd6ff6e3a8d7b2b5,2023-02-25,16:36:10,1677323170,personal_care,40.33,0,"fraud_Becker, Harris and Harvey",37.914181,-102.131801
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,38fa303ab0663e0c065278e8d56a3c05,2023-02-11,18:59:47,1676122187,home,39.44,0,fraud_Eichmann-Kilback,37.406802,-101.810615
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,02694e97d3332fd0a2c0e2e365dfe2d0,2023-02-25,23:37:54,1677348474,personal_care,37.98,0,fraud_Watsica LLC,37.462527,-100.417478
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,611e69e1fa30e91363d82ccfdcb783ca,2023-02-11,15:43:20,1676110400,home,91.9,0,"fraud_Cole, Hills and Jewess",37.747301,-101.07531
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,51d854c50a38ad0e30e2860daa13d3fa,2023-02-11,17:44:05,1676117645,home,126.2,0,fraud_Connelly-Carter,38.054405,-102.218994
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,3b5214b29de63da3a4829e0c06172f4c,2023-02-27,23:02:33,1677519153,travel,49.75,0,fraud_Hyatt-Blick,36.670003,-100.409234
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,1aada6ea19faf6e6bf1b840ea5ab697f,2023-02-19,20:48:49,1676819929,kids_pets,1.83,0,fraud_Schoen-Quigley,36.361412,-101.874959
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,11f7b7cab4d134c41c26a7a4aa51cb0e,2023-02-28,19:58:36,1677594516,travel,225.43,0,"fraud_Ritchie, Bradtke and Stiedemann",36.662876,-100.792011
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,78b4caa052d68ea78c014026b3ac53ca,2023-02-19,18:40:44,1676812244,kids_pets,21.41,0,"fraud_Streich, Rolfson and Wilderman",36.423953,-101.544048
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,be61d08bded99729b7e1be23bec1a575,2023-02-14,12:40:27,1676358627,home,7.89,0,fraud_Renner Ltd,36.29464,-101.58015
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,0e1fbe29938c5943548cc776842d49b7,2023-02-16,14:56:13,1676539573,home,10.2,0,fraud_Gerhold LLC,37.092763,-101.04449
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,37225c393db757ec67f95a22626816a8,2023-02-11,17:07:23,1676115443,home,36.9,0,"fraud_Moore, Williamson and Emmerich",38.013329,-102.172796
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,efd567dde78e48d4543c8ec82228cb31,2023-02-23,12:37:38,1677136058,personal_care,35.39,0,fraud_Hills-Boyer,36.384323,-101.89221
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6dfb5fd43961b9e4d2b9644c2f15532c,2023-02-18,12:30:47,1676703647,kids_pets,3.68,0,"fraud_Lang, Towne and Schuppe",36.7169,-102.10226
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,98e3ba17e3371e0853636b0b8c46d33d,2023-02-06,14:11:48,1675672908,food_dining,25.09,0,"fraud_Turner, Ziemann and Lehner",37.726083,-102.213722
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,70a51d061bd4940d38fdbb5d7cf61f78,2023-02-25,16:45:10,1677323710,personal_care,38.6,0,"fraud_Lubowitz, Terry and Stracke",37.498941,-101.642902
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6cbe112d642037eaee48d3e140368834,2023-02-19,12:38:32,1676790512,kids_pets,20.14,0,"fraud_Pouros, Walker and Spencer",36.32975,-101.66661
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,42a6da494044f622f7517e8fec31792d,2023-02-09,20:11:38,1675953698,health_fitness,5.9,0,fraud_Cormier LLC,36.585061,-101.539784
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,a7530b948f1220f200105731b8e616f4,2023-02-26,20:15:18,1677422718,personal_care,9.68,0,fraud_Gottlieb-Hansen,37.357888,-100.499511
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c36136b9fa20c24cea77785a31ec7c5c,2023-02-12,18:43:38,1676207618,home,6.57,0,"fraud_Prosacco, Kreiger and Kovacek",36.476914,-101.793025
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,565484bcf5c65d17546fb7c69f5fc32e,2023-02-18,22:34:05,1676739845,kids_pets,5.87,0,fraud_Weimann-Lockman,36.874078,-102.045365
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,0cd236d0a2c44928704703a0d1ce7042,2023-02-12,12:55:45,1676186745,home,2.38,0,"fraud_Bahringer, Bergnaum and Quitzon",36.767911,-100.417821
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,660b4c745e209271571035aa8a2b823a,2023-02-25,23:53:33,1677349413,personal_care,9.53,0,"fraud_Lubowitz, Terry and Stracke",38.136167,-100.954824
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,9c42cce915ec0e04399c3149f3af7d6b,2023-02-25,18:29:54,1677329994,personal_care,8.15,0,fraud_Watsica LLC,37.470444,-101.169586
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,b2ceea1e3909589220e26473c0572c6a,2023-02-23,13:53:31,1677140611,personal_care,8.04,0,"fraud_Walter, Hettinger and Kessler",37.966855,-101.508411
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,77ba9057212101e77634d558f07cd68f,2023-01-31,02:52:12,1675113732,grocery_pos,10.55,1,"fraud_Moen, Reinger and Murphy",34.562133,-77.332836
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,2c8531a7f547fe8260d3f3827e806472,2023-01-31,01:09:48,1675107588,grocery_pos,258.08,1,fraud_Bogisich Inc,35.51035,-78.717103
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,390cad8113953572462d171b8c93d60b,2023-01-31,03:57:18,1675117638,gas_transport,310.28,1,fraud_Prohaska-Murray,35.154965,-77.439221
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,44a010de9a9b83c10e605b193cacaae2,2023-02-01,22:21:22,1675270282,shopping_net,287.91,1,fraud_Stamm-Witting,36.286374,-77.565705
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,b313aa200886b51288a5c4701de2e5a9,2023-01-31,23:04:39,1675186479,misc_net,313.58,1,fraud_Kuhn LLC,36.234577,-77.811375
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,f11e735cad92a44f830fc4ae9b27b82b,2023-02-01,13:26:55,1675238215,personal_care,668.27,1,fraud_Wilkinson LLC,34.836712,-77.095666
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,f375e74c24e840baf2d12490449e8033,2023-01-31,23:05:28,1675186528,grocery_pos,869.95,1,fraud_Kuhic Inc,34.670336,-77.330298
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,78311331a94119a10697af82fbeffb3f,2023-01-31,22:39:11,1675184951,misc_net,8.34,1,fraud_Bednar Group,35.640784,-78.146883
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,4a22879e8365e4ce2d3feb59d0b73b5c,2023-02-01,22:22:23,1675270343,shopping_net,875.89,1,fraud_Boyer-Reichert,36.033493,-77.823302
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,999cc202ee523ff44369f8ce0edbb567,2023-02-01,22:02:07,1675269127,misc_pos,866.57,1,fraud_Eichmann-Russel,34.501844,-77.345672
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,ec8b9033d468c37facf1dbb43291b293,2023-01-31,22:21:15,1675183875,grocery_pos,929.19,1,fraud_McDermott-Weimann,34.67937,-77.931262
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,832e6c188391a06c5faaf451f0942bc6,2023-02-01,23:29:15,1675274355,shopping_net,14.53,1,fraud_Heathcote LLC,34.592311,-78.424041
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,b83dd418741864a88b4c43d74c6aef3d,2023-01-20,00:20:21,1674154221,shopping_net,88.15,0,fraud_Ankunding LLC,34.652624,-77.468396
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,4bab239e004a642513077f8297aef6d1,2023-01-22,04:28:58,1674341938,shopping_net,85.19,0,fraud_Boyer PLC,36.182408,-78.512624
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,0714c3e6be3ebf96d3c222aaaa0844a8,2023-01-21,05:16:44,1674258404,shopping_net,97.05,0,fraud_Predovic Inc,35.720765,-78.479355
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,307137afaaf2d6c3b07df3c7024db77d,2023-01-04,11:50:31,1672813231,gas_transport,73.08,0,fraud_Bartoletti-Wunsch,36.125039,-78.196844
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,cad54f0ed686131c634771d05800d243,2023-01-08,04:33:03,1673132583,grocery_pos,51.3,0,fraud_Bogisich Inc,35.463973,-78.425233
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,13004dccdc790e1f414d450310f13807,2023-01-08,11:35:08,1673157908,grocery_pos,83.29,0,fraud_Heidenreich PLC,34.604481,-79.007722
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,e2c982e06fcc589727297db8b20b34cf,2023-01-01,01:49:56,1672517996,gas_transport,45.08,0,"fraud_Schaefer, Maggio and Daugherty",34.719163,-77.833777
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,7019798c134d396313aaa7ad27be73fe,2023-02-05,01:26:06,1675540566,food_dining,66.39,0,fraud_Kuhn Group,36.292691,-78.780113
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,9207ac94e1bf2947033a9e28be479c21,2023-01-14,10:56:42,1673674002,misc_net,71.15,0,"fraud_Kerluke, Considine and Macejkovic",35.111296,-78.987301
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,1b96fcd7ee4b8ccd54f183c9d3f171d8,2023-01-27,04:06:02,1674772562,shopping_pos,79.98,0,fraud_Jewess LLC,35.90705,-79.019691
115-04-4507,4218196001337,Kathy,Johnson,F,863 Lawrence Valleys,Goldsboro,NC,27530,35.3683,-78.0929,72075,Accounting technician,1970-10-03,888022315787,adults_50up_female_urban.json,a2e36d6147347e89ab5d94802d61f70b,2023-02-04,08:36:05,1675479965,food_dining,44.89,0,fraud_Bahringer-Streich,34.816754,-78.282912
